stid,datetime,FC,FC_QC,LE,LE_QC,ET,ET_QC,H,H_QC,TAU,TAU_QC,Bowen_ratio,USTAR,ZL,MO_LENGTH,CO2,H2O,PA,Tc,TKE,RH,T_DP,q,rho_a,WS,WS_MAX,WD,U,V,Rn,SW_IN,SW_OUT,LW_IN,LW_OUT,LWS_volt,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4
FLUX_BELL,2023-06-06 07:00:00.000000,2.60589,9.0,-0.1737462,9.0,-0.0002531337,9.0,-8.781331,9.0,0.01445631,9.0,50.54113,0.1097906,0.6932164,12.98296,435.483,13.52352,98.8857,12.69648,0.2461692,89.50965,11.0166,8.403685,1.199297,1.36438,3.068997,134.2512,1.309862,0.0,-54.72242,-7.446397,-4.324553,312.8724,364.4729,264.6785,-4.663906,-4.074647,-5.244969,-3.597993
FLUX_BELL,2023-06-06 07:30:00.000000,0.1876455,9.0,0.3312587,9.0,0.0004825091,9.0,-1.283371,9.0,0.01020628,6.0,-3.874226,0.09222999,0.1681524,53.52287,436.4311,13.51068,98.84965,12.46486,0.1885713,90.77423,10.997,8.437521,1.199839,1.016879,2.584457,75.12415,0.8951847,0.0,-64.44688,-4.457687,-0.4066539,300.5894,360.9853,252.8885,-5.229284,-4.602312,-6.283124,-3.76266
FLUX_BELL,2023-06-06 08:00:00.000000,-0.1962301,9.0,-0.00508296,9.0,-7.397247e-06,9.0,1.066207,9.0,0.001706942,7.0,-209.7611,0.03766141,-2.083747,-4.319141,444.1565,13.29962,98.81726,11.53845,0.1389015,94.96456,10.75822,8.356226,1.203443,0.5223597,1.418067,46.91644,0.2331833,0.0,-59.8393,-3.303305,0.8122908,297.8365,353.5602,259.4857,-6.209149,-5.629044,-8.38263,-4.26907
FLUX_BELL,2023-06-06 08:30:00.000000,-0.2698165,9.0,-1.269457,9.0,-0.001846973,9.0,-0.9304737,9.0,0.003996504,9.0,0.7329696,0.05760835,0.5492183,16.38693,448.7969,13.30573,98.7893,11.27118,0.122141,96.67708,10.7609,8.251101,1.20423,0.9344505,1.74055,113.5383,0.8435602,0.0,-59.32706,-4.807655,-1.413366,293.9162,349.849,292.3377,-7.693027,-6.772262,-10.22333,-4.957847
FLUX_BELL,2023-06-06 09:00:00.000000,0.8280767,9.0,0.7750085,9.0,0.001127027,9.0,0.6388833,9.0,0.006733694,6.0,0.8243565,0.0747103,-0.1714644,-52.48902,451.6059,13.10471,98.7803,10.75423,0.08147819,98.55495,10.53403,8.200395,1.206403,0.7440719,1.504821,153.3926,0.6822947,0.0,-60.99292,-8.297911,-3.991301,288.9484,345.6347,322.5672,-8.887392,-7.779041,-11.23274,-5.784397
FLUX_BELL,2023-06-06 09:30:00.000000,-0.3150262,9.0,0.59382,9.0,0.0008635785,9.0,-0.4149288,9.0,0.0021192,9.0,-0.6987451,0.04191321,0.5391589,16.69267,451.3865,13.10273,98.79118,10.80022,0.09114973,98.24433,10.53325,8.0533,1.206341,0.8322118,2.066021,137.7318,0.7529123,0.0,-59.70279,-6.447848,-3.706246,290.3505,347.3117,353.9376,-9.751642,-8.431706,-11.67218,-6.434765
FLUX_BELL,2023-06-06 10:00:00.000000,2.673289,9.0,-2.109591,9.0,-0.003068069,9.0,-4.616597,9.0,0.007231961,9.0,2.188385,0.07743424,1.066502,8.438806,446.8212,13.20617,98.79349,10.84822,0.07957761,98.69377,10.65041,8.142023,1.206118,0.9712636,2.016591,135.246,0.9333777,0.0,-52.33167,7.096385,2.769717,294.4532,351.1115,378.4269,-10.31366,-8.925816,-11.84044,-6.986396
FLUX_BELL,2023-06-06 10:30:00.000000,1.498273,9.0,-2.623401,9.0,-0.003814974,9.0,-2.709677,9.0,0.001607581,9.0,1.032887,0.03650258,6.150469,1.463303,443.8832,13.22212,98.79134,10.75175,0.03520227,99.44499,10.66786,8.206833,1.206495,0.8761599,1.47035,111.8756,0.8600746,0.0,-22.98147,35.66943,10.88365,311.6679,359.4352,393.9648,-10.34606,-8.907142,-11.29543,-7.299541
FLUX_BELL,2023-06-06 11:00:00.000000,-1.507639,9.0,0.9550803,9.0,0.001389112,9.0,-0.875522,9.0,0.002225884,9.0,-0.9166999,0.04296361,1.079127,8.340074,453.4611,13.2458,98.80024,10.92163,0.04550617,98.50819,10.69546,8.289662,1.205871,0.6754187,1.315749,79.4639,0.6510802,0.0,-2.533036,66.43862,18.90942,316.4792,366.5415,394.9171,-9.609099,-8.179388,-9.617418,-7.160447
FLUX_BELL,2023-06-06 11:30:00.000000,-0.2248404,9.0,1.43262,9.0,0.002084117,9.0,0.3343729,9.0,0.00246143,7.0,0.2333996,0.04519871,-0.4735728,-19.00447,448.765,13.3939,98.80103,11.14753,0.04087626,98.11456,10.86071,8.235862,1.204857,0.5295367,1.169221,89.41907,0.4954592,0.0,-10.09692,90.79839,26.9873,295.6686,369.5766,388.9745,-8.03464,-6.809457,-7.505721,-6.439291
FLUX_BELL,2023-06-06 12:00:00.000000,2.273696,9.0,-0.483307,9.0,-0.000703447,9.0,-0.08784317,9.0,0.002703308,4.0,0.1817544,0.04741247,0.1140053,78.94369,442.5585,13.68112,98.80542,11.67066,0.06788574,96.78183,11.17603,8.384514,1.20257,0.4752083,2.681589,87.12207,0.3680504,0.0,2.458074,92.40063,28.60906,312.8283,374.1618,380.123,-6.297965,-5.444271,-5.826014,-5.440852
FLUX_BELL,2023-06-06 12:30:00.000000,-0.4532408,8.0,9.212967,8.0,0.01341821,8.0,4.79474,8.0,0.008163783,7.0,0.5204339,0.08249725,-0.9931006,-9.062526,441.1759,14.05537,98.80836,12.3606,0.03550349,94.97582,11.57797,8.602892,1.199534,0.6106892,1.334266,50.72705,0.5926222,0.0,26.96613,122.9798,37.21517,322.2778,381.0763,345.5851,-4.778209,-4.221157,-3.951159,-4.507198
FLUX_BELL,2023-06-06 13:00:00.000000,-2.331895,9.0,10.42042,9.0,0.01518606,9.0,1.790862,9.0,0.005884824,6.0,0.1718609,0.07012402,-0.7293958,-12.33898,440.3952,14.49193,98.81447,12.99862,0.04160395,93.89084,12.0359,8.849982,1.19674,0.4669407,1.042902,76.32101,0.4148113,0.0,24.9732,131.9666,37.91174,313.0223,382.104,303.2242,-3.087505,-2.760026,-2.229043,-3.440495
FLUX_BELL,2023-06-06 13:30:00.000000,1.612946,7.0,34.01299,7.0,0.04960908,7.0,-17.66862,7.0,0.05294234,4.0,-0.5194671,0.2106368,0.1747558,51.50044,441.4987,14.41185,98.81898,13.85521,0.1632993,88.35117,11.95239,9.050159,1.193259,0.6853057,2.801342,39.93066,0.5988676,0.0,41.40351,142.907,39.2047,323.8702,386.1689,267.0593,-1.721448,-1.664207,-1.197722,-2.430017
FLUX_BELL,2023-06-06 14:00:00.000000,2.587508,7.0,39.40244,7.0,0.05750305,7.0,3.860362,7.0,0.1231116,7.0,0.09797266,0.3215091,-0.0195245,-460.9594,440.2981,13.60624,98.81033,14.45923,0.4150127,80.22354,11.09402,8.524261,1.191002,1.257562,3.869856,12.84595,1.139528,0.0,28.23819,118.3242,33.80264,331.6541,387.9375,250.7131,-0.5071965,-0.6321704,0.2720488,-1.524862
FLUX_BELL,2023-06-06 14:30:00.000000,1.563361,7.0,39.73601,7.0,0.05799672,7.0,10.88506,7.0,0.1593103,7.0,0.2739345,0.3658105,-0.02829195,-318.1117,440.3941,13.26962,98.79913,14.58238,0.4257799,77.63383,10.7218,8.253441,1.190506,1.272013,4.151484,8.855347,1.153431,0.0,44.44135,171.4231,51.3626,314.206,389.8252,250.1524,0.5366549,0.3210185,1.053454,-0.6094344
FLUX_BELL,2023-06-06 15:00:00.000000,-0.2619241,7.0,59.84159,7.0,0.08737358,7.0,34.56297,7.0,0.2100579,7.0,0.5775744,0.4203044,-0.05366371,-167.7111,438.996,12.93526,98.79853,14.96131,0.7051029,73.881,10.34263,8.275212,1.18908,1.577533,5.558258,9.483002,1.410003,0.0,98.43041,255.0663,73.30797,313.0652,396.3931,249.5242,1.535293,1.159632,2.245252,0.1832025
FLUX_BELL,2023-06-06 15:30:00.000000,6.422486,7.0,53.98185,7.0,0.07883243,7.0,30.53774,7.0,0.2386094,7.0,0.5657039,0.4481012,-0.0392172,-229.4912,438.0576,12.43391,98.78349,15.15389,0.8357873,70.15683,9.757582,7.926554,1.188325,1.692461,5.809842,3.590271,1.536157,0.0,61.27863,203.9738,61.95854,313.5857,394.3223,249.2253,2.685646,2.220823,3.149842,1.172415
FLUX_BELL,2023-06-06 16:00:00.000000,-0.9297479,7.0,55.45012,7.0,0.08097819,7.0,35.82544,7.0,0.2184717,7.0,0.6460841,0.4288009,-0.05188397,-173.464,437.09,12.34572,98.77544,15.17411,0.7332392,69.56693,9.651859,7.608421,1.188184,1.563952,5.261568,5.561432,1.406255,0.0,86.26617,253.0378,77.45248,308.2314,397.5506,249.0762,2.462385,2.074267,2.394134,1.464585
FLUX_BELL,2023-06-06 16:30:00.000000,-3.588888,4.0,47.6088,3.0,0.0695573,3.0,50.28304,3.0,0.1449449,1.0,1.056171,0.349583,-0.1299917,-69.23521,434.7733,12.54569,98.76096,15.62985,0.7211978,68.63644,9.886128,7.875422,1.186048,1.687985,4.822554,346.6095,1.496795,0.0,160.8501,373.5523,107.8526,303.9865,408.8362,248.7001,2.528285,2.012902,2.884066,1.4977
FLUX_BELL,2023-06-06 17:00:00.000000,-6.026042,1.0,97.60589,1.0,0.1426875,1.0,99.74158,1.0,0.2594648,3.0,1.021881,0.4682058,-0.1075387,-83.69079,433.1482,12.44882,98.76174,16.23992,1.096317,65.5077,9.771668,7.936629,1.1836,2.009992,6.976271,348.515,1.785289,0.0,204.2696,439.2342,121.3666,302.8624,416.4604,248.2833,3.034983,2.975895,3.510776,2.569848
FLUX_BELL,2023-06-06 17:30:00.000000,-9.695937,3.0,157.8561,3.0,0.2309164,3.0,189.3446,3.0,0.4157283,3.0,1.199476,0.5933871,-0.09948009,-90.47036,432.1975,12.5455,98.7528,16.91906,1.463204,63.21955,9.882437,7.635793,1.180683,2.32189,6.881097,346.2135,2.046343,0.0,356.86,655.3814,162.0755,299.601,436.0469,247.8018,4.130396,4.387219,5.156168,4.178668
FLUX_BELL,2023-06-06 18:00:00.000000,-7.046453,3.0,135.0342,3.0,0.1976962,3.0,181.8053,3.0,0.363355,3.0,1.346365,0.5556367,-0.1157666,-77.7426,430.7054,12.66942,98.73691,17.78475,1.585704,60.43057,10.02518,7.933969,1.176926,2.420823,7.509171,339.0892,2.14696,0.0,376.842,685.6174,165.0153,301.6146,445.3747,247.4887,6.194022,6.413132,7.63372,6.037579
FLUX_BELL,2023-06-06 18:30:00.000000,-5.456876,1.0,123.7707,1.0,0.1812854,1.0,161.1009,1.0,0.1980405,3.0,1.301608,0.4105638,-0.2546975,-35.33603,430.4414,12.82963,98.72517,18.23973,1.268328,59.44606,10.2092,7.844297,1.174878,2.386044,5.908195,319.2888,2.105819,0.0,391.1631,705.4147,166.2903,304.6733,452.6346,247.1179,8.779153,8.611935,10.45625,7.835234
FLUX_BELL,2023-06-06 19:00:00.000000,-4.211792,5.0,161.8101,5.0,0.2370906,5.0,148.9179,5.0,0.2462566,7.0,0.920325,0.4581953,-0.172535,-52.16334,430.5135,13.23334,98.71184,18.63193,1.755726,59.93862,10.65378,8.341045,1.172969,3.123052,6.322347,286.7027,2.765908,0.0,371.2429,664.5651,156.1395,313.8922,451.075,247.0608,11.16251,10.90863,12.21734,9.453875
FLUX_BELL,2023-06-06 19:30:00.000000,-7.070601,1.0,108.5783,1.0,0.1588559,1.0,185.3311,1.0,0.2494108,3.0,1.706889,0.4600016,-0.206155,-43.65648,434.1674,13.52382,98.67584,17.07982,1.194896,67.36591,10.97768,8.890619,1.178682,4.347545,8.310083,250.3778,4.240009,0.0,325.0548,598.8814,147.9336,309.7097,435.6027,247.4166,12.34587,12.25167,11.68518,10.12299
FLUX_BELL,2023-06-06 20:00:00.000000,-6.569906,3.0,75.7616,3.0,0.1107166,3.0,109.6355,3.0,0.2372329,3.0,1.447112,0.4477815,-0.1330252,-67.65635,433.2619,13.71063,98.65124,15.88942,1.125742,73.6221,11.18379,8.621857,1.183158,4.393738,7.695275,250.6854,4.272693,0.0,241.3031,483.2721,124.8697,304.6084,421.7077,247.9322,11.8398,11.86959,9.27245,9.833431
FLUX_BELL,2023-06-06 20:30:00.000000,-6.741713,3.0,88.49388,3.0,0.1293287,3.0,131.8104,3.0,0.2171461,3.0,1.489486,0.4284783,-0.1823531,-49.3548,429.8794,13.81033,98.63577,15.93229,1.169423,73.94167,11.28926,8.556369,1.182754,3.966777,7.641054,261.3852,3.821185,0.0,240.2385,491.5104,128.5446,300.5686,423.2958,248.0667,10.37881,10.60873,7.448376,8.91037
FLUX_BELL,2023-06-06 21:00:00.000000,-6.1505,3.0,69.49164,3.0,0.1016699,3.0,72.49127,3.0,0.08560041,4.0,1.043165,0.2695701,-0.4095476,-21.97547,426.7344,13.92333,98.63012,17.07815,0.4855919,69.28227,11.40928,8.715744,1.177966,2.671292,4.979921,262.0546,2.586746,0.0,201.5276,445.217,117.953,302.8589,428.5953,247.6842,9.745096,9.696965,7.615108,8.051737
FLUX_BELL,2023-06-06 21:30:00.000000,-3.915679,7.0,68.72212,7.0,0.1005933,7.0,36.38749,7.0,0.06683884,2.0,0.5294873,0.2384225,-0.3129799,-28.75584,425.2624,14.06042,98.62701,17.58839,0.5034012,67.74619,11.55439,8.659472,1.175802,2.671993,5.003536,273.7177,2.578381,0.0,150.3977,363.5167,98.48783,309.0621,423.6933,247.7572,9.967437,9.209717,7.890915,7.757449
FLUX_BELL,2023-06-06 22:00:00.000000,-3.222755,8.0,156.8541,8.0,0.2298467,8.0,-21.13356,8.0,0.247915,8.0,-0.1347338,0.460028,0.01245271,722.7344,423.2679,13.80523,98.63436,18.71229,1.802693,62.26733,11.25056,8.770329,1.171479,2.489683,6.431681,302.1138,1.926903,0.0,125.6041,330.7574,90.22748,308.89,423.8158,247.5656,9.551324,8.629062,7.632132,7.404489
FLUX_BELL,2023-06-06 22:30:00.000000,5.465361,9.0,10.35111,9.0,0.01516243,9.0,-7.754934,9.0,0.6763402,9.0,-0.7491888,0.7586527,0.001706886,5272.76,428.0668,10.94474,98.70293,18.3286,5.005069,50.46114,7.828964,7.391691,1.175112,4.542546,17.7782,21.76526,4.173723,0.0,25.87744,110.0334,27.61223,352.2278,408.7715,247.2117,8.987161,7.745475,6.976123,6.916351
FLUX_BELL,2023-06-06 23:00:00.000000,1.478671,7.0,44.27117,7.0,0.06464124,7.0,-2.746257,9.0,0.3724821,9.0,-0.06203264,0.5599045,5.638071e-05,159629.1,430.31,11.46992,98.67818,14.98936,2.685493,65.61894,8.548333,6.547768,1.188167,4.796166,15.85577,39.09106,4.603033,0.0,23.87208,83.63929,22.45131,350.6811,387.997,264.9778,5.838165,3.89113,2.403468,4.494998
FLUX_BELL,2023-06-06 23:30:00.000000,-0.789543,8.0,31.15734,8.0,0.045459,8.0,2.151672,8.0,0.1001584,7.0,0.06905829,0.2899952,-0.01720772,-523.021,427.2138,11.94961,98.65886,14.19911,0.8591219,71.66534,9.156506,7.466104,1.190983,2.553814,6.861334,53.88187,2.437386,0.0,18.75891,131.9685,38.01024,310.4377,385.6369,248.6491,2.376898,0.4234673,-0.05937139,1.009422
FLUX_BELL,2023-06-07 00:00:00.000000,0.8566108,8.0,7.576121,8.0,0.01104905,8.0,-2.200702,8.0,0.02827554,7.0,-0.2904787,0.1539673,0.05014154,179.4919,425.266,12.22386,98.66615,13.76268,0.4739755,75.39744,9.490995,7.51297,1.192762,1.543857,5.075987,45.47076,1.423853,0.0,-48.25923,63.66643,18.75392,283.0347,376.2065,249.0123,0.7690562,-1.12024,-0.7404516,-1.002612
FLUX_BELL,2023-06-07 00:30:00.000000,2.105188,8.0,-0.5948536,8.0,-0.000867007,8.0,-5.975419,8.0,0.03709289,7.0,10.04519,0.1761463,0.1150447,78.23048,426.42,12.2006,98.67044,13.12445,0.1498436,78.46475,9.463882,7.619708,1.195484,0.871239,2.494832,13.02063,0.7982962,0.0,-71.27287,15.76555,6.401879,281.4987,362.1352,249.7248,-0.2020589,-1.914078,-2.354203,-2.200143
FLUX_BELL,2023-06-07 01:00:00.000000,1.584837,7.0,-0.9519411,7.0,-0.001386554,7.0,-5.02501,7.0,0.01468507,7.0,5.278699,0.1107043,0.3918049,22.97061,426.903,12.26415,98.66364,12.43748,0.06581819,82.48882,9.539125,7.605419,1.198248,0.7619584,2.213347,43.5033,0.738084,0.0,-70.82678,0.2652381,2.553189,288.6917,357.2305,250.5409,-1.735128,-2.941169,-5.052176,-3.250283
FLUX_BELL,2023-06-07 01:30:00.000000,0.1494447,8.0,0.06304634,8.0,9.180904e-05,8.0,-0.457968,8.0,0.006001469,6.0,-7.263991,0.07073834,0.1342267,67.05075,426.2839,12.40036,98.67552,12.19374,0.05902562,84.7447,9.7032,7.683018,1.199355,0.4841466,1.109969,63.9762,0.3744699,0.0,-47.8112,-1.078236,1.647701,314.393,359.4756,251.6935,-3.253617,-4.087798,-6.707473,-4.304642
FLUX_BELL,2023-06-07 02:00:00.000000,0.3407981,9.0,1.117622,9.0,0.001626961,9.0,-1.074132,9.0,0.0002542372,9.0,-0.9610874,0.01455057,34.22594,0.2629584,428.0623,12.55383,98.68227,11.84838,0.03012196,87.77074,9.885122,7.771294,1.200823,0.9285394,1.34361,127.6745,0.9091833,0.0,-57.52224,-1.628177,1.591158,300.0047,354.3076,254.1286,-4.447573,-5.204622,-7.548635,-4.911153
FLUX_BELL,2023-06-07 02:30:00.000000,-0.2604687,8.0,0.09081832,8.0,0.00013213,8.0,1.376246,8.0,0.0008303743,7.0,15.15383,0.02626995,-7.971444,-1.12903,433.278,12.54621,98.66901,11.23632,0.05536186,91.32679,9.874454,7.798059,1.203249,0.8252469,1.40428,100.504,0.8029823,0.0,-46.75618,-1.122243,2.396841,310.6968,353.9339,258.4298,-5.692175,-6.306216,-8.469035,-5.521711
FLUX_BELL,2023-06-07 03:00:00.000000,-0.7350893,9.0,0.7264777,9.0,0.001056571,9.0,0.2460144,9.0,0.00277263,7.0,0.33864,0.04797726,-0.2735301,-32.90315,440.3322,12.54722,98.64787,10.87056,0.02539,93.55356,9.872477,7.799654,1.20454,0.3945024,0.8429804,92.0545,0.3457391,0.0,-36.86255,-0.8917832,1.414269,324.273,358.8295,261.1616,-6.559679,-6.942599,-8.836704,-6.212885
FLUX_BELL,2023-06-07 03:30:00.000000,-0.5182422,9.0,0.143485,9.0,0.0002086332,9.0,0.07654696,9.0,0.002413129,7.0,0.5334841,0.04474422,-0.09926335,-90.66791,441.5647,12.51575,98.62846,10.63127,0.01278722,94.80352,9.832579,7.789341,1.205332,0.4693182,0.780364,50.01257,0.4522563,0.0,-58.06411,-1.374359,0.9841088,293.3152,349.0208,272.222,-6.660438,-6.858193,-9.02569,-6.423694
FLUX_BELL,2023-06-07 04:00:00.000000,-0.2112193,8.0,-0.3938326,8.0,-0.0005723986,8.0,2.156993,8.0,0.005610643,7.0,-5.476929,0.0681722,-0.7048872,-12.768,446.6043,12.35795,98.62029,10.17313,0.03558219,96.52444,9.644526,7.737384,1.207252,0.568848,0.9986687,63.12732,0.5345507,0.0,-46.88017,-6.548142,-3.310961,301.1458,344.7888,295.912,-7.487645,-7.668677,-10.06748,-6.887471
FLUX_BELL,2023-06-07 04:30:00.000000,-0.4612645,9.0,-1.58506,9.0,-0.002303087,9.0,-0.6671649,9.0,0.0006419514,9.0,0.4209084,0.02304856,6.496379,1.385387,458.9445,12.2788,98.60938,9.878332,0.125425,97.80891,9.547834,7.729528,1.208411,0.5202494,0.9096774,141.2516,0.2261155,0.0,-36.94363,-6.94474,-3.424795,318.7723,352.196,309.4609,-8.227093,-8.301662,-10.01829,-7.644548
FLUX_BELL,2023-06-07 05:00:00.000000,0.8208929,9.0,2.417249,9.0,0.003512533,9.0,0.920014,9.0,0.009805216,4.0,0.3806038,0.09010427,-0.1519361,-59.23544,459.2348,12.23466,98.58025,9.961213,0.08034261,96.90292,9.490935,7.700078,1.207721,0.5830541,1.040733,138.1818,0.4798844,0.0,-25.52688,-6.226694,-3.372342,333.1794,355.852,318.5423,-8.092427,-7.986351,-9.429392,-7.715155
FLUX_BELL,2023-06-07 05:30:00.000000,-1.032103,8.0,0.790471,8.0,0.001148761,8.0,-0.4450491,8.0,0.002691343,3.0,-0.5630176,0.04722073,0.3965833,22.69385,461.9878,12.2608,98.55928,10.06942,0.04106836,96.37945,9.5193,7.62523,1.20699,0.7464015,1.327082,125.4346,0.7145582,0.0,-42.20124,-7.024373,-3.378679,315.2095,353.765,321.6641,-7.594387,-7.390999,-8.823151,-7.47437
FLUX_BELL,2023-06-07 06:00:00.000000,-0.03087093,9.0,-0.0492156,9.0,-7.151514e-05,9.0,-1.013267,9.0,0.0008417792,9.0,20.58834,0.02640622,5.78103,1.556816,463.5388,12.15757,98.53323,9.952078,0.07542128,96.30756,9.391413,7.552423,1.207218,0.7356594,1.492381,136.43,0.6874864,0.0,-26.99385,-6.404214,-3.484982,330.8293,354.9039,330.9345,-7.486303,-7.199745,-8.960908,-7.070493
FLUX_BELL,2023-06-07 06:30:00.000000,-2.661284,8.0,1.462456,8.0,0.00212516,8.0,1.500702,8.0,0.005156139,7.0,1.026152,0.06537051,-0.5951277,-15.1228,466.8119,12.09757,98.49136,9.984561,0.2086334,95.59161,9.312488,7.53932,1.206593,1.045263,2.099832,99.61191,0.9820663,0.0,-48.24235,-7.411464,-4.111272,307.1967,352.1388,326.0792,-7.392523,-7.079036,-8.414572,-7.04683
FLUX_BELL,2023-06-07 07:00:00.000000,0.3439894,8.0,0.07253953,8.0,0.0001053671,8.0,1.425761,8.0,0.0005613622,8.0,19.65495,0.02155569,-14.96707,-0.6013201,475.3117,11.99051,98.4641,9.553745,0.0298272,97.50669,9.178062,7.489206,1.208145,0.5761484,0.9790004,88.14496,0.538702,0.0,-65.11693,-8.92524,-4.343189,277.9027,338.4377,344.3475,-7.53231,-6.992388,-9.254754,-7.13181
FLUX_BELL,2023-06-07 07:30:00.000000,-1.392095,8.0,3.463527,8.0,0.005028264,8.0,2.657162,8.0,0.001503198,7.0,0.7671838,0.03523945,-6.85038,-1.313796,474.1472,11.72757,98.45059,8.997171,0.04580139,99.01952,8.850838,7.413142,1.210481,0.7776324,1.467703,88.38699,0.7415874,0.0,-64.45107,-5.71959,-1.565391,278.0065,338.3034,369.2191,-8.841634,-8.36815,-10.87354,-8.017416
FLUX_BELL,2023-06-07 08:00:00.000000,-0.4880706,9.0,0.7555253,9.0,0.001096418,9.0,-0.4485931,9.0,0.006102123,6.0,-0.59375,0.07095189,0.1188028,75.75576,462.7215,11.49295,98.43143,8.58068,0.06988437,99.81498,8.552666,7.168571,1.212141,0.5837237,1.317933,82.15649,0.5308552,0.0,-59.25761,-2.795183,1.209862,282.6548,337.9073,394.6045,-9.95779,-9.071658,-11.97492,-9.092061
FLUX_BELL,2023-06-07 08:30:00.000000,-2.962381,8.0,3.021965,8.0,0.004383895,8.0,2.752606,8.0,0.004687256,4.0,0.9108664,0.06214264,-1.279857,-7.032038,468.8503,11.26219,98.42393,8.203151,0.05409513,100.0,8.25598,7.012648,1.213778,0.6150078,1.34519,93.57855,0.5612292,0.0,-44.43547,-1.208302,2.634125,299.1213,339.7144,418.3225,-10.97225,-9.929059,-12.89204,-10.00933
FLUX_BELL,2023-06-07 09:00:00.000000,0.8371589,9.0,1.540081,9.0,0.002233665,9.0,1.350995,9.0,0.008657398,4.0,0.8772233,0.08441919,-0.2511577,-35.83406,471.5414,11.0027,98.41579,7.970325,0.06241595,99.63166,7.915486,6.7989,1.214801,0.8467318,1.450532,78.9848,0.7978699,0.0,-32.52342,-1.14739,2.36935,314.1112,343.1179,435.9768,-11.78207,-10.76118,-13.23672,-10.85957
FLUX_BELL,2023-06-07 09:30:00.000000,-0.6722922,9.0,0.3103562,9.0,0.0004499413,9.0,-0.5957547,9.0,0.00198597,9.0,-1.919584,0.04039853,0.9192743,9.790331,478.44,10.7357,98.4214,7.537687,0.07026931,100.0,7.560374,6.753145,1.216863,0.6484553,1.155511,112.4756,0.5598308,0.0,-30.24857,-1.606898,1.836291,315.2068,342.0122,455.4775,-12.07674,-10.58432,-13.55143,-11.34735
FLUX_BELL,2023-06-07 10:00:00.000000,1.021576,9.0,-0.842338,9.0,-0.001221026,9.0,-2.094138,9.0,0.003278639,9.0,2.486102,0.05189013,1.608856,5.594038,480.5668,10.53554,98.42995,7.400375,0.0482358,99.2485,7.289663,6.64445,1.217654,0.6949254,1.319898,84.17984,0.6597937,0.0,-23.27285,3.284716,3.856836,318.5804,341.2811,471.1468,-12.63751,-11.12379,-14.10719,-11.68019
FLUX_BELL,2023-06-07 10:30:00.000000,0.4961421,9.0,1.218097,9.0,0.001765379,9.0,-0.1995986,9.0,0.002076736,7.0,-0.163861,0.04127976,0.1925382,46.74398,485.3077,10.32945,98.43926,7.201104,0.03010898,98.67135,7.005661,6.496438,1.218728,0.7403759,1.229417,72.18518,0.7161009,0.0,-13.86643,16.46235,6.911884,318.4321,341.849,479.4816,-12.94244,-11.28065,-14.10447,-12.01138
FLUX_BELL,2023-06-07 11:00:00.000000,-1.619079,8.0,1.225731,8.0,0.001775984,8.0,1.428038,8.0,0.00153322,7.0,1.16505,0.03544853,-3.52915,-2.550189,490.1715,10.18716,98.45218,6.929138,0.03671578,99.17345,6.808197,6.361808,1.220136,0.5388792,1.088858,106.9187,0.5024433,0.0,13.67638,55.42086,15.4499,317.0593,343.3539,485.7839,-12.68633,-10.77681,-13.76529,-12.04605
FLUX_BELL,2023-06-07 11:30:00.000000,1.625959,9.0,-1.408514,9.0,-0.002041838,9.0,-3.747524,9.0,0.003207284,9.0,2.660623,0.05131544,2.971456,3.028818,486.8643,10.34818,98.46783,7.452324,0.04510914,97.21303,7.036381,6.416473,1.217983,0.799763,2.129329,89.06769,0.775752,0.0,45.21753,101.142,26.3634,319.3094,348.8704,484.243,-12.04859,-10.43091,-12.37832,-11.64235
FLUX_BELL,2023-06-07 12:00:00.000000,0.4885941,9.0,6.848391,9.0,0.009940333,9.0,-1.353601,9.0,0.001828202,9.0,-0.1976524,0.03883331,1.708817,5.266802,471.4419,10.58039,98.48409,8.786804,0.05876145,90.78658,7.355805,6.451616,1.212314,0.6402676,1.3307,93.45398,0.5820326,0.0,90.98496,174.0121,43.54877,318.5628,358.0412,465.8659,-10.28941,-8.94107,-9.448669,-10.67051
FLUX_BELL,2023-06-07 12:30:00.000000,3.52536,9.0,62.07756,9.0,0.09033298,9.0,-0.001191303,9.0,0.07347588,3.0,-1.919057e-05,0.2472976,-0.02536246,-354.8552,437.6292,10.42218,98.51245,11.43804,0.7212852,75.29154,7.126027,6.782078,1.201448,1.177672,4.560474,340.5178,0.8898462,0.0,118.951,274.4734,75.18969,293.546,373.8786,394.5493,-7.77737,-6.551941,-5.984066,-8.777463
FLUX_BELL,2023-06-07 13:00:00.000000,-5.299823,5.0,79.2104,5.0,0.115425,5.0,31.14001,5.0,0.2262625,3.0,0.3931303,0.434955,-0.04564636,-197.168,426.1423,9.736153,98.54259,12.89673,0.7768762,63.61626,6.168425,6.092996,1.19598,1.960372,5.26011,337.4438,1.809979,0.0,150.7923,356.0338,95.21935,275.383,385.4052,263.9673,-5.748715,-4.002096,-4.6261,-6.08104
